###
# Charged Particle in Vertical Electric Field 
#-------- Runtime parameters ----#
# Solver used : explicit rk4
# Time step : 0.000100
#--------------------------------#
#    t      	     x      	     y      	     z      	     u      	     v      	     w      
###
3.600000e+00	-1.351442e+00	-2.768415e+00	5.132477e+00	6.428213e+00	7.310895e+00	9.735045e-01
3.605000e+00	-1.318864e+00	-2.732284e+00	5.137343e+00	6.602352e+00	7.140777e+00	9.725315e-01
3.610000e+00	-1.285426e+00	-2.697014e+00	5.142203e+00	6.772014e+00	6.966534e+00	9.715594e-01
3.615000e+00	-1.251152e+00	-2.662626e+00	5.147058e+00	6.937103e+00	6.788283e+00	9.705884e-01
3.620000e+00	-1.216063e+00	-2.629138e+00	5.151909e+00	7.097523e+00	6.606143e+00	9.696183e-01
3.625000e+00	-1.180184e+00	-2.596570e+00	5.156754e+00	7.253185e+00	6.420235e+00	9.686491e-01
3.630000e+00	-1.143539e+00	-2.564942e+00	5.161595e+00	7.404000e+00	6.230685e+00	9.676810e-01
3.635000e+00	-1.106152e+00	-2.534269e+00	5.166431e+00	7.549884e+00	6.037616e+00	9.667138e-01
3.640000e+00	-1.068049e+00	-2.504571e+00	5.171262e+00	7.690754e+00	5.841158e+00	9.657475e-01
3.645000e+00	-1.029253e+00	-2.475863e+00	5.176089e+00	7.826534e+00	5.641440e+00	9.647823e-01
3.650000e+00	-9.897920e-01	-2.448162e+00	5.180910e+00	7.957149e+00	5.438593e+00	9.638180e-01
3.655000e+00	-9.496907e-01	-2.421482e+00	5.185727e+00	8.082527e+00	5.232750e+00	9.628546e-01
3.660000e+00	-9.089756e-01	-2.395839e+00	5.190539e+00	8.202599e+00	5.024046e+00	9.618923e-01
3.665000e+00	-8.676736e-01	-2.371246e+00	5.195346e+00	8.317303e+00	4.812617e+00	9.609309e-01
3.670000e+00	-8.258116e-01	-2.347717e+00	5.200148e+00	8.426576e+00	4.598602e+00	9.599704e-01
3.675000e+00	-7.834170e-01	-2.325264e+00	5.204945e+00	8.530361e+00	4.382138e+00	9.590109e-01
3.680000e+00	-7.405173e-01	-2.303900e+00	5.209738e+00	8.628605e+00	4.163366e+00	9.580524e-01
3.685000e+00	-6.971403e-01	-2.283634e+00	5.214526e+00	8.721256e+00	3.942428e+00	9.570948e-01
3.690000e+00	-6.533141e-01	-2.264479e+00	5.219309e+00	8.808269e+00	3.719466e+00	9.561382e-01
3.695000e+00	-6.090671e-01	-2.246443e+00	5.224087e+00	8.889599e+00	3.494624e+00	9.551825e-01
3.700000e+00	-5.644277e-01	-2.229536e+00	5.228861e+00	8.965208e+00	3.268045e+00	9.542278e-01
3.705000e+00	-5.194246e-01	-2.213765e+00	5.233630e+00	9.035060e+00	3.039876e+00	9.532741e-01
3.710000e+00	-4.740867e-01	-2.199139e+00	5.238394e+00	9.099122e+00	2.810261e+00	9.523213e-01
3.715000e+00	-4.284431e-01	-2.185665e+00	5.243153e+00	9.157366e+00	2.579348e+00	9.513694e-01
3.720000e+00	-3.825228e-01	-2.173348e+00	5.247907e+00	9.209767e+00	2.347283e+00	9.504185e-01
3.725000e+00	-3.363552e-01	-2.162193e+00	5.252657e+00	9.256304e+00	2.114215e+00	9.494686e-01
3.730000e+00	-2.899696e-01	-2.152207e+00	5.257402e+00	9.296960e+00	1.880289e+00	9.485196e-01
3.735000e+00	-2.433954e-01	-2.143392e+00	5.262142e+00	9.331720e+00	1.645655e+00	9.475716e-01
3.740000e+00	-1.966622e-01	-2.135751e+00	5.266878e+00	9.360576e+00	1.410461e+00	9.466245e-01
3.745000e+00	-1.497995e-01	-2.129288e+00	5.271608e+00	9.383521e+00	1.174855e+00	9.456783e-01
3.750000e+00	-1.028368e-01	-2.124003e+00	5.276334e+00	9.400552e+00	9.389848e-01	9.447331e-01
3.755000e+00	-5.580383e-02	-2.119898e+00	5.281056e+00	9.411670e+00	7.029988e-01	9.437888e-01
3.760000e+00	-8.729991e-03	-2.116973e+00	5.285772e+00	9.416880e+00	4.670446e-01	9.428455e-01
3.765000e+00	3.835515e-02	-2.115227e+00	5.290484e+00	9.416192e+00	2.312698e-01	9.419032e-01
3.770000e+00	8.542212e-02	-2.114660e+00	5.295191e+00	9.409616e+00	-4.178608e-03	9.409617e-01
3.775000e+00	1.324415e-01	-2.115268e+00	5.299894e+00	9.397170e+00	-2.391539e-01	9.400212e-01
3.780000e+00	1.793841e-01	-2.117050e+00	5.304592e+00	9.378871e+00	-4.735102e-01	9.390817e-01
3.785000e+00	2.262205e-01	-2.120002e+00	5.309285e+00	9.354745e+00	-7.071022e-01	9.381431e-01
3.790000e+00	2.729218e-01	-2.124120e+00	5.313973e+00	9.324816e+00	-9.397852e-01	9.372054e-01
3.795000e+00	3.194591e-01	-2.129398e+00	5.318657e+00	9.289116e+00	-1.171416e+00	9.362687e-01
3.800000e+00	3.658034e-01	-2.135832e+00	5.323336e+00	9.247679e+00	-1.401851e+00	9.353329e-01
3.805000e+00	4.119264e-01	-2.143415e+00	5.328010e+00	9.200542e+00	-1.630949e+00	9.343980e-01
3.810000e+00	4.577994e-01	-2.152139e+00	5.332680e+00	9.147745e+00	-1.858569e+00	9.334641e-01
3.815000e+00	5.033944e-01	-2.161998e+00	5.337345e+00	9.089333e+00	-2.084573e+00	9.325311e-01
3.820000e+00	5.486835e-01	-2.172982e+00	5.342005e+00	9.025354e+00	-2.308821e+00	9.315990e-01
3.825000e+00	5.936388e-01	-2.185083e+00	5.346661e+00	8.955859e+00	-2.531177e+00	9.306679e-01
3.830000e+00	6.382330e-01	-2.198290e+00	5.351312e+00	8.880902e+00	-2.751507e+00	9.297377e-01
3.835000e+00	6.824388e-01	-2.212594e+00	5.355958e+00	8.800542e+00	-2.969675e+00	9.288084e-01
3.840000e+00	7.262295e-01	-2.227983e+00	5.360600e+00	8.714838e+00	-3.185551e+00	9.278800e-01
3.845000e+00	7.695784e-01	-2.244446e+00	5.365237e+00	8.623856e+00	-3.399003e+00	9.269526e-01
3.850000e+00	8.124593e-01	-2.261969e+00	5.369869e+00	8.527663e+00	-3.609903e+00	9.260261e-01
3.855000e+00	8.548465e-01	-2.280540e+00	5.374497e+00	8.426330e+00	-3.818124e+00	9.251006e-01
3.860000e+00	8.967142e-01	-2.300146e+00	5.379120e+00	8.319929e+00	-4.023542e+00	9.241759e-01
3.865000e+00	9.380374e-01	-2.320771e+00	5.383739e+00	8.208539e+00	-4.226033e+00	9.232522e-01
3.870000e+00	9.787914e-01	-2.342401e+00	5.388353e+00	8.092238e+00	-4.425477e+00	9.223294e-01
3.875000e+00	1.018952e+00	-2.365020e+00	5.392962e+00	7.971109e+00	-4.621755e+00	9.214076e-01
3.880000e+00	1.058495e+00	-2.388613e+00	5.397567e+00	7.845237e+00	-4.814750e+00	9.204866e-01
3.885000e+00	1.097396e+00	-2.413162e+00	5.402167e+00	7.714710e+00	-5.004349e+00	9.195666e-01
3.890000e+00	1.135634e+00	-2.438651e+00	5.406763e+00	7.579621e+00	-5.190440e+00	9.186475e-01
3.895000e+00	1.173185e+00	-2.465060e+00	5.411354e+00	7.440061e+00	-5.372914e+00	9.177293e-01
3.900000e+00	1.210027e+00	-2.492373e+00	5.415940e+00	7.296127e+00	-5.551662e+00	9.168120e-01
3.905000e+00	1.246139e+00	-2.520571e+00	5.420522e+00	7.147919e+00	-5.726582e+00	9.158957e-01
3.910000e+00	1.281500e+00	-2.549633e+00	5.425099e+00	6.995537e+00	-5.897572e+00	9.149802e-01
3.915000e+00	1.316088e+00	-2.579540e+00	5.429671e+00	6.839084e+00	-6.064531e+00	9.140657e-01
3.920000e+00	1.349884e+00	-2.610271e+00	5.434240e+00	6.678667e+00	-6.227365e+00	9.131521e-01
3.925000e+00	1.382868e+00	-2.641806e+00	5.438803e+00	6.514395e+00	-6.385979e+00	9.122394e-01
3.930000e+00	1.415022e+00	-2.674124e+00	5.443362e+00	6.346377e+00	-6.540283e+00	9.113276e-01
3.935000e+00	1.446326e+00	-2.707202e+00	5.447916e+00	6.174726e+00	-6.690189e+00	9.104167e-01
3.940000e+00	1.476763e+00	-2.741018e+00	5.452466e+00	5.999557e+00	-6.835611e+00	9.095068e-01
3.945000e+00	1.506316e+00	-2.775550e+00	5.457011e+00	5.820985e+00	-6.976469e+00	9.085977e-01
3.950000e+00	1.534967e+00	-2.810775e+00	5.461552e+00	5.639131e+00	-7.112682e+00	9.076896e-01
3.955000e+00	1.562702e+00	-2.846669e+00	5.466088e+00	5.454113e+00	-7.244175e+00	9.067824e-01
3.960000e+00	1.589503e+00	-2.883209e+00	5.470620e+00	5.266055e+00	-7.370875e+00	9.058760e-01
3.965000e+00	1.615357e+00	-2.920370e+00	5.475147e+00	5.075079e+00	-7.492713e+00	9.049706e-01
3.970000e+00	1.640250e+00	-2.958128e+00	5.479670e+00	4.881311e+00	-7.609622e+00	9.040661e-01
3.975000e+00	1.664166e+00	-2.996458e+00	5.484188e+00	4.684878e+00	-7.721539e+00	9.031625e-01
3.980000e+00	1.687094e+00	-3.035335e+00	5.488701e+00	4.485907e+00	-7.828404e+00	9.022598e-01
3.985000e+00	1.709021e+00	-3.074733e+00	5.493210e+00	4.284529e+00	-7.930159e+00	9.013580e-01
3.990000e+00	1.729936e+00	-3.114628e+00	5.497715e+00	4.080874e+00	-8.026752e+00	9.004570e-01
3.995000e+00	1.749826e+00	-3.154992e+00	5.502215e+00	3.875074e+00	-8.118133e+00	8.995570e-01
4.000000e+00	1.768683e+00	-3.195800e+00	5.506710e+00	3.667262e+00	-8.204255e+00	8.986579e-01
4.005000e+00	1.786496e+00	-3.237026e+00	5.511201e+00	3.457572e+00	-8.285074e+00	8.977597e-01
4.010000e+00	1.803256e+00	-3.278642e+00	5.515688e+00	3.246138e+00	-8.360551e+00	8.968624e-01
4.015000e+00	1.818955e+00	-3.320622e+00	5.520170e+00	3.033097e+00	-8.430648e+00	8.959660e-01
4.020000e+00	1.833584e+00	-3.362940e+00	5.524648e+00	2.818585e+00	-8.495334e+00	8.950705e-01
4.025000e+00	1.847138e+00	-3.405567e+00	5.529121e+00	2.602739e+00	-8.554577e+00	8.941759e-01
4.030000e+00	1.859610e+00	-3.448476e+00	5.533589e+00	2.385697e+00	-8.608353e+00	8.932821e-01
4.035000e+00	1.870993e+00	-3.491641e+00	5.538054e+00	2.167596e+00	-8.656639e+00	8.923893e-01
4.040000e+00	1.881284e+00	-3.535033e+00	5.542513e+00	1.948576e+00	-8.699414e+00	8.914973e-01
4.045000e+00	1.890478e+00	-3.578626e+00	5.546969e+00	1.728775e+00	-8.736664e+00	8.906063e-01
4.050000e+00	1.898571e+00	-3.622391e+00	5.551419e+00	1.508331e+00	-8.768376e+00	8.897161e-01
4.055000e+00	1.905560e+00	-3.666300e+00	5.555866e+00	1.287385e+00	-8.794541e+00	8.888269e-01
4.060000e+00	1.911444e+00	-3.710327e+00	5.560308e+00	1.066076e+00	-8.815155e+00	8.879385e-01
4.065000e+00	1.916221e+00	-3.754443e+00	5.564745e+00	8.445419e-01	-8.830215e+00	8.870510e-01
4.070000e+00	1.919889e+00	-3.798620e+00	5.569178e+00	6.229224e-01	-8.839723e+00	8.861644e-01
4.075000e+00	1.922450e+00	-3.842831e+00	5.573607e+00	4.013562e-01	-8.843684e+00	8.852787e-01
4.080000e+00	1.923903e+00	-3.887048e+00	5.578031e+00	1.799816e-01	-8.842107e+00	8.843938e-01
4.085000e+00	1.924250e+00	-3.931243e+00	5.582451e+00	-4.106320e-02	-8.835003e+00	8.835099e-01
4.090000e+00	1.923493e+00	-3.975388e+00	5.586866e+00	-2.616407e-01	-8.822389e+00	8.826268e-01
4.095000e+00	1.921635e+00	-4.019457e+00	5.591277e+00	-4.816138e-01	-8.804283e+00	8.817446e-01
4.100000e+00	1.918678e+00	-4.063422e+00	5.595683e+00	-7.008463e-01	-8.780708e+00	8.808633e-01
4.105000e+00	1.914628e+00	-4.107255e+00	5.600086e+00	-9.192024e-01	-8.751689e+00	8.799829e-01
4.110000e+00	1.909488e+00	-4.150930e+00	5.604483e+00	-1.136548e+00	-8.717255e+00	8.791033e-01
4.115000e+00	1.903264e+00	-4.194419e+00	5.608877e+00	-1.352748e+00	-8.677438e+00	8.782247e-01
4.120000e+00	1.895963e+00	-4.237695e+00	5.613266e+00	-1.567670e+00	-8.632275e+00	8.773469e-01
4.125000e+00	1.887590e+00	-4.280733e+00	5.617650e+00	-1.781182e+00	-8.581804e+00	8.764700e-01
4.130000e+00	1.878154e+00	-4.323505e+00	5.622030e+00	-1.993154e+00	-8.526067e+00	8.755940e-01
4.135000e+00	1.867661e+00	-4.365985e+00	5.626406e+00	-2.203456e+00	-8.465109e+00	8.747188e-01
4.140000e+00	1.856122e+00	-4.408147e+00	5.630777e+00	-2.411960e+00	-8.398980e+00	8.738445e-01
4.145000e+00	1.843545e+00	-4.449966e+00	5.635144e+00	-2.618539e+00	-8.327731e+00	8.729711e-01
4.150000e+00	1.829940e+00	-4.491416e+00	5.639507e+00	-2.823068e+00	-8.251417e+00	8.720986e-01
4.155000e+00	1.815318e+00	-4.532472e+00	5.643865e+00	-3.025423e+00	-8.170095e+00	8.712269e-01
4.160000e+00	1.799690e+00	-4.573109e+00	5.648219e+00	-3.225482e+00	-8.083826e+00	8.703561e-01
4.165000e+00	1.783067e+00	-4.613302e+00	5.652569e+00	-3.423124e+00	-7.992675e+00	8.694862e-01
4.170000e+00	1.765463e+00	-4.653027e+00	5.656914e+00	-3.618230e+00	-7.896707e+00	8.686171e-01
4.175000e+00	1.746889e+00	-4.692261e+00	5.661255e+00	-3.810684e+00	-7.795994e+00	8.677490e-01
4.180000e+00	1.727360e+00	-4.730980e+00	5.665592e+00	-4.000370e+00	-7.690606e+00	8.668816e-01
4.185000e+00	1.706890e+00	-4.769160e+00	5.669924e+00	-4.187176e+00	-7.580619e+00	8.660152e-01
4.190000e+00	1.685494e+00	-4.806778e+00	5.674252e+00	-4.370990e+00	-7.466112e+00	8.651496e-01
4.195000e+00	1.663186e+00	-4.843813e+00	5.678576e+00	-4.551704e+00	-7.347165e+00	8.642849e-01
4.200000e+00	1.639982e+00	-4.880243e+00	5.682895e+00	-4.729210e+00	-7.223861e+00	8.634210e-01
4.205000e+00	1.615899e+00	-4.916045e+00	5.687210e+00	-4.903404e+00	-7.096286e+00	8.625581e-01
4.210000e+00	1.590954e+00	-4.951199e+00	5.691520e+00	-5.074183e+00	-6.964528e+00	8.616959e-01
4.215000e+00	1.565163e+00	-4.985683e+00	5.695827e+00	-5.241449e+00	-6.828678e+00	8.608347e-01
4.220000e+00	1.538545e+00	-5.019479e+00	5.700129e+00	-5.405102e+00	-6.688830e+00	8.599743e-01
4.225000e+00	1.511118e+00	-5.052565e+00	5.704426e+00	-5.565049e+00	-6.545078e+00	8.591147e-01
4.230000e+00	1.482901e+00	-5.084923e+00	5.708720e+00	-5.721196e+00	-6.397520e+00	8.582560e-01
4.235000e+00	1.453913e+00	-5.116534e+00	5.713009e+00	-5.873453e+00	-6.246256e+00	8.573982e-01
4.240000e+00	1.424173e+00	-5.147380e+00	5.717294e+00	-6.021733e+00	-6.091389e+00	8.565412e-01
4.245000e+00	1.393702e+00	-5.177442e+00	5.721574e+00	-6.165951e+00	-5.933022e+00	8.556851e-01
4.250000e+00	1.362520e+00	-5.206704e+00	5.725851e+00	-6.306025e+00	-5.771261e+00	8.548299e-01
4.255000e+00	1.330649e+00	-5.235149e+00	5.730123e+00	-6.441876e+00	-5.606215e+00	8.539755e-01
4.260000e+00	1.298109e+00	-5.262761e+00	5.734390e+00	-6.573427e+00	-5.437992e+00	8.531219e-01
4.265000e+00	1.264922e+00	-5.289524e+00	5.738654e+00	-6.700605e+00	-5.266705e+00	8.522692e-01
4.270000e+00	1.231110e+00	-5.315423e+00	5.742913e+00	-6.823338e+00	-5.092466e+00	8.514174e-01
4.275000e+00	1.196696e+00	-5.340444e+00	5.747168e+00	-6.941559e+00	-4.915391e+00	8.505664e-01
4.280000e+00	1.161702e+00	-5.364573e+00	5.751419e+00	-7.055203e+00	-4.735597e+00	8.497162e-01
4.285000e+00	1.126152e+00	-5.387796e+00	5.755665e+00	-7.164209e+00	-4.553200e+00	8.488669e-01
4.290000e+00	1.090068e+00	-5.410100e+00	5.759907e+00	-7.268516e+00	-4.368320e+00	8.480185e-01
4.295000e+00	1.053474e+00	-5.431475e+00	5.764145e+00	-7.368069e+00	-4.181078e+00	8.471709e-01
4.300000e+00	1.016395e+00	-5.451907e+00	5.768379e+00	-7.462816e+00	-3.991595e+00	8.463242e-01
4.305000e+00	9.788544e-01	-5.471387e+00	5.772609e+00	-7.552707e+00	-3.799995e+00	8.454783e-01
4.310000e+00	9.408764e-01	-5.489904e+00	5.776834e+00	-7.637696e+00	-3.606401e+00	8.446332e-01
4.315000e+00	9.024857e-01	-5.507448e+00	5.781055e+00	-7.717738e+00	-3.410939e+00	8.437890e-01
4.320000e+00	8.637073e-01	-5.524011e+00	5.785272e+00	-7.792794e+00	-3.213734e+00	8.429456e-01
4.325000e+00	8.245661e-01	-5.539583e+00	5.789484e+00	-7.862828e+00	-3.014914e+00	8.421031e-01
4.330000e+00	7.850874e-01	-5.554157e+00	5.793693e+00	-7.927804e+00	-2.814606e+00	8.412614e-01
4.335000e+00	7.452966e-01	-5.567727e+00	5.797897e+00	-7.987693e+00	-2.612938e+00	8.404206e-01
4.340000e+00	7.052190e-01	-5.580285e+00	5.802097e+00	-8.042467e+00	-2.410038e+00	8.395806e-01
4.345000e+00	6.648805e-01	-5.591825e+00	5.806293e+00	-8.092102e+00	-2.206037e+00	8.387414e-01
4.350000e+00	6.243066e-01	-5.602343e+00	5.810485e+00	-8.136578e+00	-2.001064e+00	8.379031e-01
4.355000e+00	5.835233e-01	-5.611834e+00	5.814672e+00	-8.175877e+00	-1.795250e+00	8.370656e-01
4.360000e+00	5.425565e-01	-5.620295e+00	5.818855e+00	-8.209985e+00	-1.588724e+00	8.362290e-01
4.365000e+00	5.014322e-01	-5.627721e+00	5.823034e+00	-8.238890e+00	-1.381617e+00	8.353932e-01
4.370000e+00	4.601763e-01	-5.634110e+00	5.827209e+00	-8.262586e+00	-1.174059e+00	8.345582e-01
4.375000e+00	4.188150e-01	-5.639461e+00	5.831380e+00	-8.281067e+00	-9.661828e-01	8.337240e-01
4.380000e+00	3.773743e-01	-5.643772e+00	5.835546e+00	-8.294333e+00	-7.581173e-01	8.328907e-01
4.385000e+00	3.358804e-01	-5.647042e+00	5.839709e+00	-8.302385e+00	-5.499934e-01	8.320583e-01
4.390000e+00	2.943591e-01	-5.649272e+00	5.843867e+00	-8.305230e+00	-3.419414e-01	8.312266e-01
4.395000e+00	2.528367e-01	-5.650462e+00	5.848021e+00	-8.302875e+00	-1.340913e-01	8.303958e-01
4.400000e+00	2.113390e-01	-5.650613e+00	5.852171e+00	-8.295333e+00	7.342744e-02	8.295658e-01
4.405000e+00	1.698920e-01	-5.649728e+00	5.856317e+00	-8.282619e+00	2.804856e-01	8.287367e-01
4.410000e+00	1.285214e-01	-5.647809e+00	5.860458e+00	-8.264750e+00	4.869547e-01	8.279083e-01
4.415000e+00	8.725306e-02	-5.644860e+00	5.864596e+00	-8.241749e+00	6.927067e-01	8.270809e-01
4.420000e+00	4.611246e-02	-5.640884e+00	5.868729e+00	-8.213640e+00	8.976144e-01	8.262542e-01
4.425000e+00	5.125120e-03	-5.635885e+00	5.872858e+00	-8.180451e+00	1.101551e+00	8.254283e-01
4.430000e+00	-3.568364e-02	-5.629870e+00	5.876983e+00	-8.142213e+00	1.304392e+00	8.246033e-01
4.435000e+00	-7.628865e-02	-5.622843e+00	5.881104e+00	-8.098959e+00	1.506012e+00	8.237791e-01
4.440000e+00	-1.166649e-01	-5.614812e+00	5.885221e+00	-8.050727e+00	1.706287e+00	8.229558e-01
4.445000e+00	-1.567877e-01	-5.605783e+00	5.889334e+00	-7.997557e+00	1.905095e+00	8.221332e-01
4.450000e+00	-1.966323e-01	-5.595764e+00	5.893442e+00	-7.939492e+00	2.102314e+00	8.213115e-01
4.455000e+00	-2.361745e-01	-5.584763e+00	5.897547e+00	-7.876578e+00	2.297825e+00	8.204906e-01
4.460000e+00	-2.753901e-01	-5.572788e+00	5.901647e+00	-7.808864e+00	2.491508e+00	8.196705e-01
4.465000e+00	-3.142553e-01	-5.559851e+00	5.905744e+00	-7.736403e+00	2.683246e+00	8.188513e-01
4.470000e+00	-3.527463e-01	-5.545959e+00	5.909836e+00	-7.659248e+00	2.872924e+00	8.180328e-01
4.475000e+00	-3.908400e-01	-5.531125e+00	5.913924e+00	-7.577458e+00	3.060425e+00	8.172152e-01
4.480000e+00	-4.285133e-01	-5.515359e+00	5.918008e+00	-7.491092e+00	3.245638e+00	8.163984e-01
4.485000e+00	-4.657434e-01	-5.498673e+00	5.922088e+00	-7.400215e+00	3.428452e+00	8.155824e-01
4.490000e+00	-5.025080e-01	-5.481079e+00	5.926164e+00	-7.304892e+00	3.608756e+00	8.147672e-01
4.495000e+00	-5.387850e-01	-5.462590e+00	5.930236e+00	-7.205191e+00	3.786443e+00	8.139529e-01
4.500000e+00	-5.745528e-01	-5.443219e+00	5.934303e+00	-7.101183e+00	3.961408e+00	8.131393e-01
4.505000e+00	-6.097898e-01	-5.422980e+00	5.938367e+00	-6.992943e+00	4.133545e+00	8.123266e-01
4.510000e+00	-6.444753e-01	-5.401888e+00	5.942427e+00	-6.880546e+00	4.302754e+00	8.115147e-01
4.515000e+00	-6.785885e-01	-5.379958e+00	5.946482e+00	-6.764071e+00	4.468934e+00	8.107036e-01
4.520000e+00	-7.121093e-01	-5.357204e+00	5.950534e+00	-6.643599e+00	4.631987e+00	8.098933e-01
4.525000e+00	-7.450179e-01	-5.333643e+00	5.954581e+00	-6.519212e+00	4.791818e+00	8.090838e-01
4.530000e+00	-7.772950e-01	-5.309291e+00	5.958625e+00	-6.390998e+00	4.948334e+00	8.082751e-01
4.535000e+00	-8.089217e-01	-5.284166e+00	5.962664e+00	-6.259043e+00	5.101442e+00	8.074672e-01
4.540000e+00	-8.398794e-01	-5.258283e+00	5.966699e+00	-6.123438e+00	5.251054e+00	8.066602e-01
4.545000e+00	-8.701501e-01	-5.231661e+00	5.970731e+00	-5.984275e+00	5.397083e+00	8.058539e-01
4.550000e+00	-8.997164e-01	-5.204318e+00	5.974758e+00	-5.841647e+00	5.539445e+00	8.050484e-01
4.555000e+00	-9.285610e-01	-5.176273e+00	5.978781e+00	-5.695652e+00	5.678060e+00	8.042438e-01
4.560000e+00	-9.566674e-01	-5.147544e+00	5.982800e+00	-5.546386e+00	5.812846e+00	8.034400e-01
4.565000e+00	-9.840196e-01	-5.118151e+00	5.986815e+00	-5.393950e+00	5.943728e+00	8.026369e-01
4.570000e+00	-1.010602e+00	-5.088113e+00	5.990827e+00	-5.238446e+00	6.070632e+00	8.018347e-01
4.575000e+00	-1.036399e+00	-5.057451e+00	5.994834e+00	-5.079977e+00	6.193486e+00	8.010333e-01
4.580000e+00	-1.061397e+00	-5.026185e+00	5.998837e+00	-4.918647e+00	6.312221e+00	8.002326e-01
4.585000e+00	-1.085581e+00	-4.994336e+00	6.002836e+00	-4.754564e+00	6.426772e+00	7.994328e-01
4.590000e+00	-1.108938e+00	-4.961925e+00	6.006831e+00	-4.587836e+00	6.537075e+00	7.986338e-01
4.595000e+00	-1.131455e+00	-4.928972e+00	6.010822e+00	-4.418571e+00	6.643070e+00	7.978355e-01
4.600000e+00	-1.153120e+00	-4.895501e+00	6.014810e+00	-4.246882e+00	6.744699e+00	7.970381e-01
4.605000e+00	-1.173920e+00	-4.861533e+00	6.018793e+00	-4.072880e+00	6.841907e+00	7.962414e-01
4.610000e+00	-1.193845e+00	-4.827090e+00	6.022772e+00	-3.896679e+00	6.934642e+00	7.954456e-01
4.615000e+00	-1.212883e+00	-4.792194e+00	6.026747e+00	-3.718393e+00	7.022856e+00	7.946506e-01
4.620000e+00	-1.231026e+00	-4.756869e+00	6.030719e+00	-3.538138e+00	7.106501e+00	7.938563e-01
4.625000e+00	-1.248262e+00	-4.721137e+00	6.034686e+00	-3.356031e+00	7.185536e+00	7.930628e-01
4.630000e+00	-1.264583e+00	-4.685021e+00	6.038649e+00	-3.172189e+00	7.259919e+00	7.922702e-01
4.635000e+00	-1.279981e+00	-4.648545e+00	6.042609e+00	-2.986730e+00	7.329613e+00	7.914783e-01
4.640000e+00	-1.294448e+00	-4.611733e+00	6.046564e+00	-2.799774e+00	7.394585e+00	7.906872e-01
4.645000e+00	-1.307976e+00	-4.574607e+00	6.050515e+00	-2.611441e+00	7.454803e+00	7.898969e-01
4.650000e+00	-1.320560e+00	-4.537193e+00	6.054463e+00	-2.421852e+00	7.510239e+00	7.891074e-01
4.655000e+00	-1.332193e+00	-4.499513e+00	6.058406e+00	-2.231126e+00	7.560867e+00	7.883187e-01
4.660000e+00	-1.342870e+00	-4.461592e+00	6.062346e+00	-2.039387e+00	7.606667e+00	7.875308e-01
4.665000e+00	-1.352585e+00	-4.423454e+00	6.066282e+00	-1.846755e+00	7.647617e+00	7.867436e-01
4.670000e+00	-1.361336e+00	-4.385124e+00	6.070214e+00	-1.653353e+00	7.683704e+00	7.859573e-01
4.675000e+00	-1.369118e+00	-4.346625e+00	6.074141e+00	-1.459304e+00	7.714914e+00	7.851717e-01
4.680000e+00	-1.375928e+00	-4.307983e+00	6.078065e+00	-1.264730e+00	7.741237e+00	7.843870e-01
4.685000e+00	-1.381764e+00	-4.269221e+00	6.081985e+00	-1.069753e+00	7.762666e+00	7.836030e-01
4.690000e+00	-1.386625e+00	-4.230365e+00	6.085901e+00	-8.744976e-01	7.779198e+00	7.828197e-01
4.695000e+00	-1.390509e+00	-4.191437e+00	6.089813e+00	-6.790852e-01	7.790833e+00	7.820373e-01
4.700000e+00	-1.393416e+00	-4.152464e+00	6.093722e+00	-4.836386e-01	7.797572e+00	7.812557e-01
4.705000e+00	-1.395346e+00	-4.113470e+00	6.097626e+00	-2.882801e-01	7.799422e+00	7.804748e-01
4.710000e+00	-1.396299e+00	-4.074478e+00	6.101526e+00	-9.313156e-02	7.796391e+00	7.796947e-01
4.715000e+00	-1.396278e+00	-4.035514e+00	6.105423e+00	1.016853e-01	7.788490e+00	7.789154e-01
4.720000e+00	-1.395283e+00	-3.996601e+00	6.109316e+00	2.960493e-01	7.775735e+00	7.781369e-01
4.725000e+00	-1.393318e+00	-3.957765e+00	6.113204e+00	4.898398e-01	7.758143e+00	7.773591e-01
4.730000e+00	-1.390386e+00	-3.919028e+00	6.117089e+00	6.829368e-01	7.735734e+00	7.765822e-01
4.735000e+00	-1.386490e+00	-3.880415e+00	6.120970e+00	8.752210e-01	7.708533e+00	7.758060e-01
4.740000e+00	-1.381635e+00	-3.841951e+00	6.124847e+00	1.066574e+00	7.676565e+00	7.750306e-01
4.745000e+00	-1.375826e+00	-3.803658e+00	6.128720e+00	1.256877e+00	7.639861e+00	7.742559e-01
4.750000e+00	-1.369068e+00	-3.765560e+00	6.132590e+00	1.446014e+00	7.598453e+00	7.734820e-01
4.755000e+00	-1.361368e+00	-3.727681e+00	6.136455e+00	1.633869e+00	7.552376e+00	7.727090e-01
4.760000e+00	-1.352732e+00	-3.690044e+00	6.140317e+00	1.820327e+00	7.501668e+00	7.719366e-01
4.765000e+00	-1.343167e+00	-3.652672e+00	6.144175e+00	2.005274e+00	7.446370e+00	7.711651e-01
4.770000e+00	-1.332682e+00	-3.615588e+00	6.148029e+00	2.188598e+00	7.386527e+00	7.703943e-01
4.775000e+00	-1.321284e+00	-3.578814e+00	6.151879e+00	2.370186e+00	7.322183e+00	7.696243e-01
4.780000e+00	-1.308983e+00	-3.542373e+00	6.155725e+00	2.549930e+00	7.253390e+00	7.688550e-01
